amp,mse,corr
-2.0,124637.046875,0.9911379218101501
-1.9,112509.6171875,0.991094172000885
-1.7999999999999998,101003.046875,0.9910424947738647
-1.6999999999999997,90117.4296875,0.9909808039665222
-1.5999999999999996,79852.6171875,0.9909064769744873
-1.4999999999999996,70208.7578125,0.9908158183097839
-1.3999999999999995,61185.75390625,0.9907041788101196
-1.2999999999999994,52783.703125,0.9905642867088318
-1.1999999999999993,45002.515625,0.9903865456581116
-1.0999999999999992,37842.30078125,0.9901557564735413
-0.9999999999999991,31303.013671875,0.9898493885993958
-0.899999999999999,25384.6953125,0.989430844783783
-0.7999999999999989,20087.375,0.9888390302658081
-0.6999999999999988,15411.0947265625,0.9879651665687561
-0.5999999999999988,11355.9423828125,0.9866001009941101
-0.49999999999999867,7922.048828125,0.9842973351478577
-0.3999999999999986,5109.73095703125,0.9799581170082092
-0.2999999999999985,2919.68017578125,0.970228374004364
-0.1999999999999984,1350.6485595703125,0.941047728061676
-0.09999999999999831,385.1316223144531,0.8325936794281006
1.7763568394002505e-15,287.7265625,0.4502373933792114
0.10000000000000187,1150.4041748046875,0.09812305122613907
0.20000000000000195,2049.08935546875,0.17178665101528168
0.30000000000000204,3171.656982421875,0.02056964486837387
0.40000000000000213,3594.84521484375,0.08904023468494415
0.5000000000000022,3833.500732421875,0.1002211943268776
0.6000000000000023,3817.123291015625,0.1383296102285385
0.7000000000000024,4024.865234375,0.11330819875001907
0.8000000000000025,4148.125,0.09449587762355804
0.9000000000000026,4117.8720703125,0.1077144518494606
1.0000000000000027,4083.373291015625,0.1212305799126625
1.1000000000000028,4043.211181640625,0.13327692449092865
1.2000000000000028,4001.87451171875,0.14239786565303802
1.300000000000003,3946.7216796875,0.15139178931713104
1.400000000000003,3918.1787109375,0.15522202849388123
1.500000000000003,3900.587158203125,0.15706004202365875
1.6000000000000032,3896.486328125,0.1560382843017578
1.7000000000000033,3903.427978515625,0.15300434827804565
1.8000000000000034,3913.888916015625,0.14949677884578705
1.9000000000000035,3918.227294921875,0.1465371996164322
2.0000000000000036,3877.705078125,0.1487998068332672
2.100000000000003,3874.058837890625,0.14741690456867218
2.2000000000000037,3872.711181640625,0.1455257087945938
2.3000000000000043,3818.40869140625,0.1502220779657364
2.400000000000004,3816.198486328125,0.1498076170682907
2.5000000000000036,3784.297119140625,0.15427377820014954
2.600000000000004,3734.135986328125,0.15957306325435638
2.7000000000000046,3700.147216796875,0.16232606768608093
2.8000000000000043,3651.314453125,0.17408521473407745
2.900000000000004,3599.19921875,0.17970171570777893
3.0000000000000044,3539.196044921875,0.18860940635204315
3.100000000000005,3482.5263671875,0.19480279088020325
3.2000000000000046,3425.1103515625,0.2106730341911316
3.3000000000000043,3366.018798828125,0.21900436282157898
3.400000000000005,3309.837890625,0.22726041078567505
3.5000000000000053,3255.74853515625,0.23449662327766418
3.600000000000005,3220.2861328125,0.239604189991951
3.7000000000000046,3176.6416015625,0.2499208152294159
3.800000000000005,3143.8720703125,0.2529411315917969
3.9000000000000057,3109.8115234375,0.25596049427986145
4.000000000000005,3074.12646484375,0.25972962379455566
4.100000000000005,3075.348876953125,0.2570936381816864
4.2000000000000055,3053.43310546875,0.2590329349040985
4.300000000000006,3050.01611328125,0.2575550079345703
4.400000000000006,3049.177490234375,0.25378113985061646
4.500000000000005,3027.152099609375,0.2533528506755829
4.600000000000006,3041.322021484375,0.2474980652332306
4.700000000000006,3046.49951171875,0.2428913414478302
4.800000000000006,3027.12646484375,0.24198856949806213
4.900000000000006,3040.760009765625,0.23624248802661896
5.000000000000006,3046.799072265625,0.23187752068042755
5.100000000000007,3028.414794921875,0.231436625123024
5.200000000000006,3016.030517578125,0.23189841210842133
5.300000000000006,3009.861328125,0.22992923855781555
5.400000000000007,2985.0517578125,0.23135347664356232
5.500000000000007,2952.916015625,0.23488380014896393
5.600000000000007,2929.62841796875,0.2367013543844223
5.700000000000006,2912.472900390625,0.23871688544750214
5.800000000000007,2874.892333984375,0.24737441539764404
5.9000000000000075,2835.4716796875,0.2541297674179077
6.000000000000007,2794.529052734375,0.25976744294166565
6.100000000000007,2753.25244140625,0.266813188791275
6.200000000000006,2711.261962890625,0.27409300208091736
6.300000000000008,2670.548095703125,0.28022700548171997
6.4000000000000075,2634.603759765625,0.28595206141471863
6.500000000000007,2598.109130859375,0.2959185242652893
6.6000000000000085,2564.717529296875,0.30269086360931396
6.700000000000008,2534.8955078125,0.3068085014820099
6.800000000000008,2512.468505859375,0.3087914288043976
6.9000000000000075,2487.146484375,0.31145763397216797
7.000000000000007,2465.010986328125,0.3137187957763672
7.1000000000000085,2460.5498046875,0.31206005811691284
7.200000000000008,2457.295166015625,0.31004974246025085
7.300000000000008,2442.540771484375,0.3098759651184082
7.400000000000009,2437.00244140625,0.3089483082294464
7.500000000000009,2445.469482421875,0.3042142987251282
7.6000000000000085,2444.1796875,0.3011106848716736
7.700000000000008,2432.739990234375,0.2999371886253357
7.800000000000008,2422.8671875,0.2991080582141876
7.900000000000009,2423.59326171875,0.2962212562561035
8.000000000000009,2415.140380859375,0.29514041543006897
8.100000000000009,2395.698486328125,0.29652139544487
8.20000000000001,2372.005615234375,0.2992390990257263
8.30000000000001,2348.981201171875,0.3017599582672119
8.40000000000001,2337.6044921875,0.3028320074081421
8.500000000000009,2315.246337890625,0.3072125017642975
8.600000000000009,2284.138916015625,0.3150329887866974
8.70000000000001,2251.35888671875,0.32158491015434265
8.80000000000001,2217.77587890625,0.32752883434295654
8.90000000000001,2184.205078125,0.33362480998039246
