amp,mse,corr
-2.0,16419.58984375,0.9976248145103455
-1.9,14838.2880859375,0.9975278973579407
-1.7999999999999998,13337.8603515625,0.997413158416748
-1.6999999999999997,11918.3076171875,0.9972760677337646
-1.5999999999999996,10579.6220703125,0.9971102476119995
-1.4999999999999996,9321.8125,0.9969075918197632
-1.3999999999999995,8144.8798828125,0.9966570138931274
-1.2999999999999994,7048.8271484375,0.9963423609733582
-1.1999999999999993,6033.65380859375,0.9959405660629272
-1.0999999999999992,5099.3671875,0.9954174160957336
-0.9999999999999991,4245.97900390625,0.9947201609611511
-0.899999999999999,3473.50048828125,0.9937646389007568
-0.7999999999999989,2781.946533203125,0.992408812046051
-0.6999999999999988,2171.353271484375,0.9904001951217651
-0.5999999999999988,1641.7779541015625,0.9872523546218872
-0.49999999999999867,1193.304443359375,0.9819324612617493
-0.3999999999999986,825.9588623046875,0.9719357490539551
-0.2999999999999985,538.4805908203125,0.9500960111618042
-0.1999999999999984,322.67291259765625,0.8929663896560669
-0.09999999999999831,192.36019897460938,0.7549585103988647
1.7763568394002505e-15,986.88623046875,0.17756491899490356
0.10000000000000187,2214.610107421875,0.004422315396368504
0.20000000000000195,2544.872314453125,0.15760354697704315
0.30000000000000204,3150.985107421875,0.11617253720760345
0.40000000000000213,3357.2080078125,0.14701654016971588
0.5000000000000022,3420.68994140625,0.17203950881958008
0.6000000000000023,3759.217529296875,0.1257447451353073
0.7000000000000024,3708.554443359375,0.15524081885814667
0.8000000000000025,3641.764892578125,0.17914585769176483
0.9000000000000026,3646.31396484375,0.18525220453739166
1.0000000000000027,3695.468505859375,0.1792687475681305
1.1000000000000028,3731.4560546875,0.174165278673172
1.2000000000000028,3759.312744140625,0.16387268900871277
1.300000000000003,3767.03271484375,0.1656181365251541
1.400000000000003,3772.381591796875,0.15736700594425201
1.500000000000003,3757.419921875,0.16541850566864014
1.6000000000000032,3738.4560546875,0.1619216948747635
1.7000000000000033,3706.02685546875,0.1728922724723816
1.8000000000000034,3674.565673828125,0.17433057725429535
1.9000000000000035,3643.220703125,0.18463590741157532
2.0000000000000036,3600.021240234375,0.18845134973526
2.100000000000003,3562.801513671875,0.19015543162822723
2.2000000000000037,3529.3291015625,0.20102821290493011
2.3000000000000043,3488.1953125,0.204519584774971
2.400000000000004,3447.646484375,0.20780718326568604
2.5000000000000036,3429.17529296875,0.2136605829000473
2.600000000000004,3403.994384765625,0.2146245539188385
2.7000000000000046,3360.010498046875,0.2197006344795227
2.8000000000000043,3358.732421875,0.217687726020813
2.900000000000004,3333.672119140625,0.22167670726776123
3.0000000000000044,3330.491455078125,0.2182595282793045
3.100000000000005,3295.90869140625,0.22073248028755188
3.2000000000000046,3313.3369140625,0.21541887521743774
3.3000000000000043,3292.259521484375,0.21527670323848724
3.400000000000005,3314.99169921875,0.20848125219345093
3.5000000000000053,3302.468017578125,0.20583009719848633
3.600000000000005,3312.21875,0.20064014196395874
3.7000000000000046,3325.45166015625,0.19485056400299072
3.800000000000005,3301.980712890625,0.1941222846508026
3.9000000000000057,3325.3203125,0.18673677742481232
4.000000000000005,3317.80126953125,0.18410417437553406
4.100000000000005,3304.681884765625,0.18425098061561584
4.2000000000000055,3309.5615234375,0.18039128184318542
4.300000000000006,3283.397216796875,0.1814202070236206
4.400000000000006,3251.89990234375,0.18393011391162872
4.500000000000005,3245.956787109375,0.18265101313591003
4.600000000000006,3218.216064453125,0.18772585690021515
4.700000000000006,3183.87646484375,0.19357101619243622
4.800000000000006,3153.02001953125,0.19660000503063202
4.900000000000006,3112.99951171875,0.20261399447917938
5.000000000000006,3070.416259765625,0.20874463021755219
5.100000000000007,3028.06640625,0.21384990215301514
5.200000000000006,2986.7216796875,0.22497150301933289
5.300000000000006,2943.67529296875,0.2346351146697998
5.400000000000007,2902.6298828125,0.2405032217502594
5.500000000000007,2864.45068359375,0.2457513064146042
5.600000000000007,2827.6025390625,0.25193044543266296
5.700000000000006,2793.374267578125,0.2564726769924164
5.800000000000007,2775.507080078125,0.25808677077293396
5.9000000000000075,2755.9794921875,0.26093700528144836
6.000000000000007,2735.741943359375,0.26463082432746887
6.100000000000007,2723.34130859375,0.26447731256484985
6.200000000000006,2713.392822265625,0.26303261518478394
6.300000000000008,2693.923095703125,0.26348376274108887
6.4000000000000075,2679.8935546875,0.26343950629234314
6.500000000000007,2694.42236328125,0.2580166459083557
6.6000000000000085,2692.740966796875,0.25505486130714417
6.700000000000008,2680.18310546875,0.25367629528045654
6.800000000000008,2684.527099609375,0.24944375455379486
6.9000000000000075,2696.283935546875,0.2438657581806183
7.000000000000007,2690.976806640625,0.24145245552062988
7.1000000000000085,2675.60009765625,0.2412419468164444
7.200000000000008,2670.463623046875,0.24042052030563354
7.300000000000008,2667.70361328125,0.23831558227539062
7.400000000000009,2651.66650390625,0.23884247243404388
7.500000000000009,2627.260498046875,0.24143262207508087
7.6000000000000085,2601.342041015625,0.2445243000984192
7.700000000000008,2579.315673828125,0.2468820959329605
7.800000000000008,2561.213623046875,0.24987193942070007
7.900000000000009,2529.226318359375,0.25843948125839233
8.000000000000009,2496.098388671875,0.26528969407081604
8.100000000000009,2461.939208984375,0.2710150480270386
8.20000000000001,2427.694091796875,0.2768351137638092
8.30000000000001,2393.81884765625,0.2837717533111572
8.40000000000001,2361.9296875,0.28964951634407043
8.500000000000009,2333.017578125,0.2941792607307434
8.600000000000009,2314.900634765625,0.29660436511039734
8.70000000000001,2296.24755859375,0.3000379502773285
8.80000000000001,2276.797119140625,0.30440154671669006
