-6.718045550847750746e+01,-6.718045550847750746e+01,-6.718045550847750746e+01,-6.718045550847750746e+01,-6.718045550847750746e+01
-6.718744440339129653e+01,-6.718744440339129653e+01,-6.718744440339129653e+01,-6.718744440339129653e+01,-6.718744440339129653e+01
-6.719441844658014418e+01,-6.719441844658014418e+01,-6.719441844658014418e+01,-6.719441844658014418e+01,-6.719441844658014418e+01
-6.720137787255889350e+01,-6.720137787255889350e+01,-6.720137787255889350e+01,-6.720137787255889350e+01,-6.720137787255889350e+01
-6.720832290703121714e+01,-6.720832290703121714e+01,-6.720832290703121714e+01,-6.720832290703121714e+01,-6.720832290703121714e+01
-6.721525376717499967e+01,-6.721525376717499967e+01,-6.721525376717499967e+01,-6.721525376717499967e+01,-6.721525376717499967e+01
-6.722217066191889501e+01,-6.722217066191889501e+01,-6.722217066191889501e+01,-6.722217066191889501e+01,-6.722217066191889501e+01
-6.722907379221030055e+01,-6.722907379221030055e+01,-6.722907379221030055e+01,-6.722907379221030055e+01,-6.722907379221030055e+01
-6.723596335127497525e+01,-6.723596335127497525e+01,-6.723596335127497525e+01,-6.723596335127497525e+01,-6.723596335127497525e+01
-6.724283952486864280e+01,-6.724283952486864280e+01,-6.724283952486864280e+01,-6.724283952486864280e+01,-6.724283952486864280e+01
-6.724970249152076462e+01,-6.724970249152076462e+01,-6.724970249152076462e+01,-6.724970249152076462e+01,-6.724970249152076462e+01
-6.725655242277076695e+01,-6.725655242277076695e+01,-6.725655242277076695e+01,-6.725655242277076695e+01,-6.725655242277076695e+01
-6.726338948339686397e+01,-6.726338948339686397e+01,-6.726338948339686397e+01,-6.726338948339686397e+01,-6.726338948339686397e+01
-6.727021383163781820e+01,-6.727021383163781820e+01,-6.727021383163781820e+01,-6.727021383163781820e+01,-6.727021383163781820e+01
-6.727702561940782289e+01,-6.727702561940782289e+01,-6.727702561940782289e+01,-6.727702561940782289e+01,-6.727702561940782289e+01
-6.728382499250463411e+01,-6.728382499250463411e+01,-6.728382499250463411e+01,-6.728382499250463411e+01,-6.728382499250463411e+01
-6.729061209081126549e+01,-6.729061209081126549e+01,-6.729061209081126549e+01,-6.729061209081126549e+01,-6.729061209081126549e+01
-6.729738704849144426e+01,-6.729738704849144426e+01,-6.729738704849144426e+01,-6.729738704849144426e+01,-6.729738704849144426e+01
-6.730414999417889987e+01,-6.730414999417889987e+01,-6.730414999417889987e+01,-6.730414999417889987e+01,-6.730414999417889987e+01
-6.731090105116079769e+01,-6.731090105116079769e+01,-6.731090105116079769e+01,-6.731090105116079769e+01,-6.731090105116079769e+01
-6.731764033755550258e+01,-6.731764033755550258e+01,-6.731764033755550258e+01,-6.731764033755550258e+01,-6.731764033755550258e+01
-6.732436796648468658e+01,-6.732436796648468658e+01,-6.732436796648468658e+01,-6.732436796648468658e+01,-6.732436796648468658e+01
-6.733108404624020693e+01,-6.733108404624020693e+01,-6.733108404624020693e+01,-6.733108404624020693e+01,-6.733108404624020693e+01
-6.733778868044566934e+01,-6.733778868044566934e+01,-6.733778868044566934e+01,-6.733778868044566934e+01,-6.733778868044566934e+01
-6.734448196821300314e+01,-6.734448196821300314e+01,-6.734448196821300314e+01,-6.734448196821300314e+01,-6.734448196821300314e+01
-6.735116400429413375e+01,-6.735116400429413375e+01,-6.735116400429413375e+01,-6.735116400429413375e+01,-6.735116400429413375e+01
-6.735783487922793711e+01,-6.735783487922793711e+01,-6.735783487922793711e+01,-6.735783487922793711e+01,-6.735783487922793711e+01
-6.736449467948256142e+01,-6.736449467948256142e+01,-6.736449467948256142e+01,-6.736449467948256142e+01,-6.736449467948256142e+01
-6.737114348759337190e+01,-6.737114348759337190e+01,-6.737114348759337190e+01,-6.737114348759337190e+01,-6.737114348759337190e+01
-6.737778138229649016e+01,-6.737778138229649016e+01,-6.737778138229649016e+01,-6.737778138229649016e+01,-6.737778138229649016e+01
-6.738440843865824093e+01,-6.738440843865824093e+01,-6.738440843865824093e+01,-6.738440843865824093e+01,-6.738440843865824093e+01
-6.739102472820047751e+01,-6.739102472820047751e+01,-6.739102472820047751e+01,-6.739102472820047751e+01,-6.739102472820047751e+01
-6.739763031902205626e+01,-6.739763031902205626e+01,-6.739763031902205626e+01,-6.739763031902205626e+01,-6.739763031902205626e+01
-6.740422527591645974e+01,-6.740422527591645974e+01,-6.740422527591645974e+01,-6.740422527591645974e+01,-6.740422527591645974e+01
-6.741080966048569678e+01,-6.741080966048569678e+01,-6.741080966048569678e+01,-6.741080966048569678e+01,-6.741080966048569678e+01
-6.741738353125076344e+01,-6.741738353125076344e+01,-6.741738353125076344e+01,-6.741738353125076344e+01,-6.741738353125076344e+01
-6.742394694375846598e+01,-6.742394694375846598e+01,-6.742394694375846598e+01,-6.742394694375846598e+01,-6.742394694375846598e+01
-6.743049995068506064e+01,-6.743049995068506064e+01,-6.743049995068506064e+01,-6.743049995068506064e+01,-6.743049995068506064e+01
-6.743704260193648281e+01,-6.743704260193648281e+01,-6.743704260193648281e+01,-6.743704260193648281e+01,-6.743704260193648281e+01
-6.744357494474557768e+01,-6.744357494474557768e+01,-6.744357494474557768e+01,-6.744357494474557768e+01,-6.744357494474557768e+01
-6.745009702376613347e+01,-6.745009702376613347e+01,-6.745009702376613347e+01,-6.745009702376613347e+01,-6.745009702376613347e+01
-6.745660888116408671e+01,-6.745660888116408671e+01,-6.745660888116408671e+01,-6.745660888116408671e+01,-6.745660888116408671e+01
-6.746311055670577161e+01,-6.746311055670577161e+01,-6.746311055670577161e+01,-6.746311055670577161e+01,-6.746311055670577161e+01
-6.746960208784339841e+01,-6.746960208784339841e+01,-6.746960208784339841e+01,-6.746960208784339841e+01,-6.746960208784339841e+01
-6.747608350979788838e+01,-6.747608350979788838e+01,-6.747608350979788838e+01,-6.747608350979788838e+01,-6.747608350979788838e+01
-6.748255485563906575e+01,-6.748255485563906575e+01,-6.748255485563906575e+01,-6.748255485563906575e+01,-6.748255485563906575e+01
-6.748901615636331996e+01,-6.748901615636331996e+01,-6.748901615636331996e+01,-6.748901615636331996e+01,-6.748901615636331996e+01
-6.749546744096879536e+01,-6.749546744096879536e+01,-6.749546744096879536e+01,-6.749546744096879536e+01,-6.749546744096879536e+01
-6.750190873652827861e+01,-6.750190873652827861e+01,-6.750190873652827861e+01,-6.750190873652827861e+01,-6.750190873652827861e+01
-6.750860704027816439e+01,-6.750860704027816439e+01,-6.750860704027816439e+01,-6.750860704027816439e+01,-6.750860704027816439e+01
-6.751555149992172744e+01,-6.751555149992172744e+01,-6.751555149992172744e+01,-6.751555149992172744e+01,-6.751555149992172744e+01
-6.752273161447453731e+01,-6.752273161447453731e+01,-6.752273161447453731e+01,-6.752273161447453731e+01,-6.752273161447453731e+01
-6.753013722323829882e+01,-6.753013722323829882e+01,-6.753013722323829882e+01,-6.753013722323829882e+01,-6.753013722323829882e+01
-6.753775849513927199e+01,-6.753775849513927199e+01,-6.753775849513927199e+01,-6.753775849513927199e+01,-6.753775849513927199e+01
-6.754558591841764326e+01,-6.754558591841764326e+01,-6.754558591841764326e+01,-6.754558591841764326e+01,-6.754558591841764326e+01
-6.755361029065494449e+01,-6.755361029065494449e+01,-6.755361029065494449e+01,-6.755361029065494449e+01,-6.755361029065494449e+01
-6.756182270912708532e+01,-6.756182270912708532e+01,-6.756182270912708532e+01,-6.756182270912708532e+01,-6.756182270912708532e+01
-6.757021456147117533e+01,-6.757021456147117533e+01,-6.757021456147117533e+01,-6.757021456147117533e+01,-6.757021456147117533e+01
-6.757877751665475330e+01,-6.757877751665475330e+01,-6.757877751665475330e+01,-6.757877751665475330e+01,-6.757877751665475330e+01
-6.758750351623652364e+01,-6.758750351623652364e+01,-6.758750351623652364e+01,-6.758750351623652364e+01,-6.758750351623652364e+01
-6.759638476590821199e+01,-6.759638476590821199e+01,-6.759638476590821199e+01,-6.759638476590821199e+01,-6.759638476590821199e+01
-6.760541372730750709e+01,-6.760541372730750709e+01,-6.760541372730750709e+01,-6.760541372730750709e+01,-6.760541372730750709e+01
-6.761458311009253919e+01,-6.761458311009253919e+01,-6.761458311009253919e+01,-6.761458311009253919e+01,-6.761458311009253919e+01
-6.762388586426870063e+01,-6.762388586426870063e+01,-6.762388586426870063e+01,-6.762388586426870063e+01,-6.762388586426870063e+01
-6.763331517275895521e+01,-6.763331517275895521e+01,-6.763331517275895521e+01,-6.763331517275895521e+01,-6.763331517275895521e+01
-6.764286444420928035e+01,-6.764286444420928035e+01,-6.764286444420928035e+01,-6.764286444420928035e+01,-6.764286444420928035e+01
-6.765252730602097131e+01,-6.765252730602097131e+01,-6.765252730602097131e+01,-6.765252730602097131e+01,-6.765252730602097131e+01
-6.766229759760214790e+01,-6.766229759760214790e+01,-6.766229759760214790e+01,-6.766229759760214790e+01,-6.766229759760214790e+01
-6.767216936383088921e+01,-6.767216936383088921e+01,-6.767216936383088921e+01,-6.767216936383088921e+01,-6.767216936383088921e+01
-6.768213684872284830e+01,-6.768213684872284830e+01,-6.768213684872284830e+01,-6.768213684872284830e+01,-6.768213684872284830e+01
-6.769219448929644045e+01,-6.769219448929644045e+01,-6.769219448929644045e+01,-6.769219448929644045e+01,-6.769219448929644045e+01
-6.770233690962889739e+01,-6.770233690962889739e+01,-6.770233690962889739e+01,-6.770233690962889739e+01,-6.770233690962889739e+01
-6.771255891509684943e+01,-6.771255891509684943e+01,-6.771255891509684943e+01,-6.771255891509684943e+01,-6.771255891509684943e+01
-6.772285548679528233e+01,-6.772285548679528233e+01,-6.772285548679528233e+01,-6.772285548679528233e+01,-6.772285548679528233e+01
-6.773322177612898543e+01,-6.773322177612898543e+01,-6.773322177612898543e+01,-6.773322177612898543e+01,-6.773322177612898543e+01
-6.774365309957066472e+01,-6.774365309957066472e+01,-6.774365309957066472e+01,-6.774365309957066472e+01,-6.774365309957066472e+01
-6.775414493358043444e+01,-6.775414493358043444e+01,-6.775414493358043444e+01,-6.775414493358043444e+01,-6.775414493358043444e+01
-6.776469290968130110e+01,-6.776469290968130110e+01,-6.776469290968130110e+01,-6.776469290968130110e+01,-6.776469290968130110e+01
-6.777529280968553849e+01,-6.777529280968553849e+01,-6.777529280968553849e+01,-6.777529280968553849e+01,-6.777529280968553849e+01
-6.778594056106715016e+01,-6.778594056106715016e+01,-6.778594056106715016e+01,-6.778594056106715016e+01,-6.778594056106715016e+01
-6.779663223247563053e+01,-6.779663223247563053e+01,-6.779663223247563053e+01,-6.779663223247563053e+01,-6.779663223247563053e+01
-6.780736402938647700e+01,-6.780736402938647700e+01,-6.780736402938647700e+01,-6.780736402938647700e+01,-6.780736402938647700e+01
-6.781813228988416142e+01,-6.781813228988416142e+01,-6.781813228988416142e+01,-6.781813228988416142e+01,-6.781813228988416142e+01
-6.782893348057321248e+01,-6.782893348057321248e+01,-6.782893348057321248e+01,-6.782893348057321248e+01,-6.782893348057321248e+01
-6.783976419261344404e+01,-6.783976419261344404e+01,-6.783976419261344404e+01,-6.783976419261344404e+01,-6.783976419261344404e+01
-6.785062113787529370e+01,-6.785062113787529370e+01,-6.785062113787529370e+01,-6.785062113787529370e+01,-6.785062113787529370e+01
-6.786150114521159082e+01,-6.786150114521159082e+01,-6.786150114521159082e+01,-6.786150114521159082e+01,-6.786150114521159082e+01
-6.787240115684201669e+01,-6.787240115684201669e+01,-6.787240115684201669e+01,-6.787240115684201669e+01,-6.787240115684201669e+01
-6.788331822484670397e+01,-6.788331822484670397e+01,-6.788331822484670397e+01,-6.788331822484670397e+01,-6.788331822484670397e+01
-6.789424950776567869e+01,-6.789424950776567869e+01,-6.789424950776567869e+01,-6.789424950776567869e+01,-6.789424950776567869e+01
-6.790519226730070557e+01,-6.790519226730070557e+01,-6.790519226730070557e+01,-6.790519226730070557e+01,-6.790519226730070557e+01
-6.791614386511648149e+01,-6.791614386511648149e+01,-6.791614386511648149e+01,-6.791614386511648149e+01,-6.791614386511648149e+01
-6.792710175973796538e+01,-6.792710175973796538e+01,-6.792710175973796538e+01,-6.792710175973796538e+01,-6.792710175973796538e+01
-6.793806350354105916e+01,-6.793806350354105916e+01,-6.793806350354105916e+01,-6.793806350354105916e+01,-6.793806350354105916e+01
-6.794902673983355612e+01,-6.794902673983355612e+01,-6.794902673983355612e+01,-6.794902673983355612e+01,-6.794902673983355612e+01
-6.795998920002375598e+01,-6.795998920002375598e+01,-6.795998920002375598e+01,-6.795998920002375598e+01,-6.795998920002375598e+01
-6.797094870087397567e+01,-6.797094870087397567e+01,-6.797094870087397567e+01,-6.797094870087397567e+01,-6.797094870087397567e+01
-6.798190314183634086e+01,-6.798190314183634086e+01,-6.798190314183634086e+01,-6.798190314183634086e+01,-6.798190314183634086e+01
-6.799285050246845685e+01,-6.799285050246845685e+01,-6.799285050246845685e+01,-6.799285050246845685e+01,-6.799285050246845685e+01
-6.800378883992642898e+01,-6.800378883992642898e+01,-6.800378883992642898e+01,-6.800378883992642898e+01,-6.800378883992642898e+01
-6.801471628653288803e+01,-6.801471628653288803e+01,-6.801471628653288803e+01,-6.801471628653288803e+01,-6.801471628653288803e+01
-6.802563104741780364e+01,-6.802563104741780364e+01,-6.802563104741780364e+01,-6.802563104741780364e+01,-6.802563104741780364e+01
-6.803653139822991136e+01,-6.803653139822991136e+01,-6.803653139822991136e+01,-6.803653139822991136e+01,-6.803653139822991136e+01
-6.804741568291647980e+01,-6.804741568291647980e+01,-6.804741568291647980e+01,-6.804741568291647980e+01,-6.804741568291647980e+01
-6.805828231156949926e+01,-6.805828231156949926e+01,-6.805828231156949926e+01,-6.805828231156949926e+01,-6.805828231156949926e+01
-6.806912975833627399e+01,-6.806912975833627399e+01,-6.806912975833627399e+01,-6.806912975833627399e+01,-6.806912975833627399e+01
-6.807995655939244273e+01,-6.807995655939244273e+01,-6.807995655939244273e+01,-6.807995655939244273e+01,-6.807995655939244273e+01
-6.809076131097555162e+01,-6.809076131097555162e+01,-6.809076131097555162e+01,-6.809076131097555162e+01,-6.809076131097555162e+01
-6.810154266747744600e+01,-6.810154266747744600e+01,-6.810154266747744600e+01,-6.810154266747744600e+01,-6.810154266747744600e+01
-6.811229933959364757e+01,-6.811229933959364757e+01,-6.811229933959364757e+01,-6.811229933959364757e+01,-6.811229933959364757e+01
-6.812303009252805452e+01,-6.812303009252805452e+01,-6.812303009252805452e+01,-6.812303009252805452e+01,-6.812303009252805452e+01
-6.813373374425128759e+01,-6.813373374425128759e+01,-6.813373374425128759e+01,-6.813373374425128759e+01,-6.813373374425128759e+01
-6.814440916381113311e+01,-6.814440916381113311e+01,-6.814440916381113311e+01,-6.814440916381113311e+01,-6.814440916381113311e+01
-6.815505526969354833e+01,-6.815505526969354833e+01,-6.815505526969354833e+01,-6.815505526969354833e+01,-6.815505526969354833e+01
-6.816567102823256619e+01,-6.816567102823256619e+01,-6.816567102823256619e+01,-6.816567102823256619e+01,-6.816567102823256619e+01
-6.817625545206796289e+01,-6.817625545206796289e+01,-6.817625545206796289e+01,-6.817625545206796289e+01,-6.817625545206796289e+01
-6.818680759864889751e+01,-6.818680759864889751e+01,-6.818680759864889751e+01,-6.818680759864889751e+01,-6.818680759864889751e+01
-6.819732656878252897e+01,-6.819732656878252897e+01,-6.819732656878252897e+01,-6.819732656878252897e+01,-6.819732656878252897e+01
-6.820781150522594771e+01,-6.820781150522594771e+01,-6.820781150522594771e+01,-6.820781150522594771e+01,-6.820781150522594771e+01
-6.821826159132048417e+01,-6.821826159132048417e+01,-6.821826159132048417e+01,-6.821826159132048417e+01,-6.821826159132048417e+01
-6.822867604966677391e+01,-6.822867604966677391e+01,-6.822867604966677391e+01,-6.822867604966677391e+01,-6.822867604966677391e+01
-6.823905414083974108e+01,-6.823905414083974108e+01,-6.823905414083974108e+01,-6.823905414083974108e+01,-6.823905414083974108e+01
-6.824939516214203650e+01,-6.824939516214203650e+01,-6.824939516214203650e+01,-6.824939516214203650e+01,-6.824939516214203650e+01
-6.825969844639497808e+01,-6.825969844639497808e+01,-6.825969844639497808e+01,-6.825969844639497808e+01,-6.825969844639497808e+01
-6.826996336076582850e+01,-6.826996336076582850e+01,-6.826996336076582850e+01,-6.826996336076582850e+01,-6.826996336076582850e+01
-6.828018930563028732e+01,-6.828018930563028732e+01,-6.828018930563028732e+01,-6.828018930563028732e+01,-6.828018930563028732e+01
-6.829037571346928814e+01,-6.829037571346928814e+01,-6.829037571346928814e+01,-6.829037571346928814e+01,-6.829037571346928814e+01
-6.830052204779899228e+01,-6.830052204779899228e+01,-6.830052204779899228e+01,-6.830052204779899228e+01,-6.830052204779899228e+01
-6.831062780213304109e+01,-6.831062780213304109e+01,-6.831062780213304109e+01,-6.831062780213304109e+01,-6.831062780213304109e+01
-6.832069249897611485e+01,-6.832069249897611485e+01,-6.832069249897611485e+01,-6.832069249897611485e+01,-6.832069249897611485e+01
-6.833071568884786018e+01,-6.833071568884786018e+01,-6.833071568884786018e+01,-6.833071568884786018e+01,-6.833071568884786018e+01
-6.834069694933637606e+01,-6.834069694933637606e+01,-6.834069694933637606e+01,-6.834069694933637606e+01,-6.834069694933637606e+01
-6.835063588418026370e+01,-6.835063588418026370e+01,-6.835063588418026370e+01,-6.835063588418026370e+01,-6.835063588418026370e+01
-6.836053212237852961e+01,-6.836053212237852961e+01,-6.836053212237852961e+01,-6.836053212237852961e+01,-6.836053212237852961e+01
-6.837038531732740410e+01,-6.837038531732740410e+01,-6.837038531732740410e+01,-6.837038531732740410e+01,-6.837038531732740410e+01
-6.838019514598343562e+01,-6.838019514598343562e+01,-6.838019514598343562e+01,-6.838019514598343562e+01,-6.838019514598343562e+01
-6.838996130805192308e+01,-6.838996130805192308e+01,-6.838996130805192308e+01,-6.838996130805192308e+01,-6.838996130805192308e+01
-6.839968352520006079e+01,-6.839968352520006079e+01,-6.839968352520006079e+01,-6.839968352520006079e+01,-6.839968352520006079e+01
-6.840936154029405714e+01,-6.840936154029405714e+01,-6.840936154029405714e+01,-6.840936154029405714e+01,-6.840936154029405714e+01
-6.841899511665947387e+01,-6.841899511665947387e+01,-6.841899511665947387e+01,-6.841899511665947387e+01,-6.841899511665947387e+01
-6.842858403736416051e+01,-6.842858403736416051e+01,-6.842858403736416051e+01,-6.842858403736416051e+01,-6.842858403736416051e+01
-6.843812810452307360e+01,-6.843812810452307360e+01,-6.843812810452307360e+01,-6.843812810452307360e+01,-6.843812810452307360e+01
-6.844762713862439796e+01,-6.844762713862439796e+01,-6.844762713862439796e+01,-6.844762713862439796e+01,-6.844762713862439796e+01
-6.845708097787624524e+01,-6.845708097787624524e+01,-6.845708097787624524e+01,-6.845708097787624524e+01,-6.845708097787624524e+01
-6.846648947757348935e+01,-6.846648947757348935e+01,-6.846648947757348935e+01,-6.846648947757348935e+01,-6.846648947757348935e+01
-6.847585250948398539e+01,-6.847585250948398539e+01,-6.847585250948398539e+01,-6.847585250948398539e+01,-6.847585250948398539e+01
-6.848516996125364642e+01,-6.848516996125364642e+01,-6.848516996125364642e+01,-6.848516996125364642e+01,-6.848516996125364642e+01
-6.849444173582995177e+01,-6.849444173582995177e+01,-6.849444173582995177e+01,-6.849444173582995177e+01,-6.849444173582995177e+01
-6.850366775090311933e+01,-6.850366775090311933e+01,-6.850366775090311933e+01,-6.850366775090311933e+01,-6.850366775090311933e+01
-6.851284793836464360e+01,-6.851284793836464360e+01,-6.851284793836464360e+01,-6.851284793836464360e+01,-6.851284793836464360e+01
-6.852198224378251723e+01,-6.852198224378251723e+01,-6.852198224378251723e+01,-6.852198224378251723e+01,-6.852198224378251723e+01
-6.853107062589276666e+01,-6.853107062589276666e+01,-6.853107062589276666e+01,-6.853107062589276666e+01,-6.853107062589276666e+01
-6.854011305610676175e+01,-6.854011305610676175e+01,-6.854011305610676175e+01,-6.854011305610676175e+01,-6.854011305610676175e+01
-6.854910951803385899e+01,-6.854910951803385899e+01,-6.854910951803385899e+01,-6.854910951803385899e+01,-6.854910951803385899e+01
-6.855806000701889502e+01,-6.855806000701889502e+01,-6.855806000701889502e+01,-6.855806000701889502e+01,-6.855806000701889502e+01
-6.856696452969414679e+01,-6.856696452969414679e+01,-6.856696452969414679e+01,-6.856696452969414679e+01,-6.856696452969414679e+01
-6.857582310354527522e+01,-6.857582310354527522e+01,-6.857582310354527522e+01,-6.857582310354527522e+01,-6.857582310354527522e+01
-6.858463575649086863e+01,-6.858463575649086863e+01,-6.858463575649086863e+01,-6.858463575649086863e+01,-6.858463575649086863e+01
-6.859340252647517389e+01,-6.859340252647517389e+01,-6.859340252647517389e+01,-6.859340252647517389e+01,-6.859340252647517389e+01
-6.860212346107371673e+01,-6.860212346107371673e+01,-6.860212346107371673e+01,-6.860212346107371673e+01,-6.860212346107371673e+01
-6.861079861711118610e+01,-6.861079861711118610e+01,-6.861079861711118610e+01,-6.861079861711118610e+01,-6.861079861711118610e+01
-6.861942806029156827e+01,-6.861942806029156827e+01,-6.861942806029156827e+01,-6.861942806029156827e+01,-6.861942806029156827e+01
-6.862801186483983429e+01,-6.862801186483983429e+01,-6.862801186483983429e+01,-6.862801186483983429e+01,-6.862801186483983429e+01
-6.863655011315508148e+01,-6.863655011315508148e+01,-6.863655011315508148e+01,-6.863655011315508148e+01,-6.863655011315508148e+01
-6.864504289547461724e+01,-6.864504289547461724e+01,-6.864504289547461724e+01,-6.864504289547461724e+01,-6.864504289547461724e+01
-6.865349030954884313e+01,-6.865349030954884313e+01,-6.865349030954884313e+01,-6.865349030954884313e+01,-6.865349030954884313e+01
-6.866189246032639915e+01,-6.866189246032639915e+01,-6.866189246032639915e+01,-6.866189246032639915e+01,-6.866189246032639915e+01
-6.867024945964948301e+01,-6.867024945964948301e+01,-6.867024945964948301e+01,-6.867024945964948301e+01,-6.867024945964948301e+01
-6.867856142595887547e+01,-6.867856142595887547e+01,-6.867856142595887547e+01,-6.867856142595887547e+01,-6.867856142595887547e+01
-6.868682848400845842e+01,-6.868682848400845842e+01,-6.868682848400845842e+01,-6.868682848400845842e+01,-6.868682848400845842e+01
-6.869505076458894166e+01,-6.869505076458894166e+01,-6.869505076458894166e+01,-6.869505076458894166e+01,-6.869505076458894166e+01
-6.870322840426052835e+01,-6.870322840426052835e+01,-6.870322840426052835e+01,-6.870322840426052835e+01,-6.870322840426052835e+01
-6.871136154509419214e+01,-6.871136154509419214e+01,-6.871136154509419214e+01,-6.871136154509419214e+01,-6.871136154509419214e+01
-6.871945033442140982e+01,-6.871945033442140982e+01,-6.871945033442140982e+01,-6.871945033442140982e+01,-6.871945033442140982e+01
-6.872749492459200837e+01,-6.872749492459200837e+01,-6.872749492459200837e+01,-6.872749492459200837e+01,-6.872749492459200837e+01
-6.873549547273994165e+01,-6.873549547273994165e+01,-6.873549547273994165e+01,-6.873549547273994165e+01,-6.873549547273994165e+01
-6.874345214055671249e+01,-6.874345214055671249e+01,-6.874345214055671249e+01,-6.874345214055671249e+01,-6.874345214055671249e+01
-6.875136509407225560e+01,-6.875136509407225560e+01,-6.875136509407225560e+01,-6.875136509407225560e+01,-6.875136509407225560e+01
-6.875923450344301102e+01,-6.875923450344301102e+01,-6.875923450344301102e+01,-6.875923450344301102e+01,-6.875923450344301102e+01
-6.876706054274701785e+01,-6.876706054274701785e+01,-6.876706054274701785e+01,-6.876706054274701785e+01,-6.876706054274701785e+01
-6.877484338978582912e+01,-6.877484338978582912e+01,-6.877484338978582912e+01,-6.877484338978582912e+01,-6.877484338978582912e+01
-6.878258322589294949e+01,-6.878258322589294949e+01,-6.878258322589294949e+01,-6.878258322589294949e+01,-6.878258322589294949e+01
-6.879028023574869621e+01,-6.879028023574869621e+01,-6.879028023574869621e+01,-6.879028023574869621e+01,-6.879028023574869621e+01
-6.879793460720124187e+01,-6.879793460720124187e+01,-6.879793460720124187e+01,-6.879793460720124187e+01,-6.879793460720124187e+01
-6.880554653109368246e+01,-6.880554653109368246e+01,-6.880554653109368246e+01,-6.880554653109368246e+01,-6.880554653109368246e+01
-6.881311620109691773e+01,-6.881311620109691773e+01,-6.881311620109691773e+01,-6.881311620109691773e+01,-6.881311620109691773e+01
-6.882064381354818750e+01,-6.882064381354818750e+01,-6.882064381354818750e+01,-6.882064381354818750e+01,-6.882064381354818750e+01
-6.882812956729510745e+01,-6.882812956729510745e+01,-6.882812956729510745e+01,-6.882812956729510745e+01,-6.882812956729510745e+01
-6.883557366354494889e+01,-6.883557366354494889e+01,-6.883557366354494889e+01,-6.883557366354494889e+01,-6.883557366354494889e+01
-6.884297630571917637e+01,-6.884297630571917637e+01,-6.884297630571917637e+01,-6.884297630571917637e+01,-6.884297630571917637e+01
