amp,mse,corr
-2.0,123.16222381591797,0.9977421760559082
-1.9,163.87794494628906,0.9967560172080994
-1.7999999999999998,205.09783935546875,0.9956032037734985
-1.6999999999999997,244.2534637451172,0.9943087697029114
-1.5999999999999996,276.9074401855469,0.9929516315460205
-1.4999999999999996,300.6531066894531,0.9915813207626343
-1.3999999999999995,314.526123046875,0.9902127981185913
-1.2999999999999994,327.0625915527344,0.987989604473114
-1.1999999999999993,342.96832275390625,0.9850032329559326
-1.0999999999999992,354.7657775878906,0.9815757274627686
-0.9999999999999991,360.5692443847656,0.977816641330719
-0.899999999999999,369.7633056640625,0.9729776382446289
-0.7999999999999989,412.4623107910156,0.9639157652854919
-0.6999999999999988,461.9697570800781,0.950598955154419
-0.5999999999999988,516.1287841796875,0.9306907057762146
-0.49999999999999867,573.6143188476562,0.8997715711593628
-0.3999999999999986,629.7569580078125,0.8498443961143494
-0.2999999999999985,680.76513671875,0.7637779116630554
-0.1999999999999984,747.7898559570312,0.5976027250289917
-0.09999999999999831,1241.6263427734375,0.1745651513338089
1.7763568394002505e-15,1199.6939697265625,-0.3237755298614502
0.10000000000000187,1560.6395263671875,-0.039429306983947754
0.20000000000000195,1314.726806640625,0.013346655294299126
0.30000000000000204,1642.9581298828125,0.003511219983920455
0.40000000000000213,1791.646484375,0.06730428338050842
0.5000000000000022,1840.5684814453125,0.16781075298786163
0.6000000000000023,1949.0941162109375,0.21629014611244202
0.7000000000000024,2053.915771484375,0.20485830307006836
0.8000000000000025,2209.294189453125,0.2169434130191803
0.9000000000000026,2407.939697265625,0.24430684745311737
1.0000000000000027,2435.820556640625,0.3211248219013214
1.1000000000000028,2964.766357421875,0.17954686284065247
1.2000000000000028,2947.21875,0.22970746457576752
1.300000000000003,2857.385498046875,0.2903861701488495
1.400000000000003,3329.2001953125,0.18129882216453552
1.500000000000003,3394.2314453125,0.1886419951915741
1.6000000000000032,3020.808349609375,0.3096295893192291
1.7000000000000033,3616.04248046875,0.2351209670305252
1.8000000000000034,3805.2177734375,0.21697686612606049
1.9000000000000035,3794.319580078125,0.2305033951997757
2.0000000000000036,3882.442138671875,0.21422384679317474
2.100000000000003,3833.7353515625,0.22874386608600616
2.2000000000000037,3859.333251953125,0.23076100647449493
2.3000000000000043,3954.2705078125,0.2147616595029831
2.400000000000004,3988.112060546875,0.20946933329105377
2.5000000000000036,3989.445556640625,0.20829004049301147
2.600000000000004,3990.58447265625,0.21132712066173553
2.7000000000000046,3828.186767578125,0.23825876414775848
2.8000000000000043,3864.367431640625,0.2347973883152008
2.900000000000004,3690.273681640625,0.2663307189941406
3.0000000000000044,3886.584228515625,0.22351230680942535
3.100000000000005,3796.24267578125,0.24498990178108215
3.2000000000000046,3776.94482421875,0.24847830832004547
3.3000000000000043,3818.9599609375,0.23402591049671173
3.400000000000005,3809.0341796875,0.235560804605484
3.5000000000000053,3834.451171875,0.2308540791273117
3.600000000000005,3826.68212890625,0.2314714789390564
3.7000000000000046,3776.6064453125,0.23705171048641205
3.800000000000005,3911.730224609375,0.20649437606334686
3.9000000000000057,3835.510986328125,0.2205878645181656
4.000000000000005,3801.043701171875,0.22726863622665405
4.100000000000005,3744.96875,0.2365032434463501
4.2000000000000055,3667.3115234375,0.24809426069259644
4.300000000000006,3763.430908203125,0.2262173295021057
4.400000000000006,3638.261962890625,0.25031813979148865
4.500000000000005,3552.528564453125,0.265250563621521
4.600000000000006,3664.021240234375,0.24090532958507538
4.700000000000006,3563.010986328125,0.25852784514427185
4.800000000000006,3466.574462890625,0.274517685174942
4.900000000000006,3534.400634765625,0.2591230571269989
5.000000000000006,3465.04541015625,0.2726612091064453
5.100000000000007,3397.197265625,0.2855217158794403
5.200000000000006,3355.1943359375,0.2915712296962738
5.300000000000006,3505.774658203125,0.2540818750858307
5.400000000000007,3440.182373046875,0.2651911675930023
5.500000000000007,3379.452880859375,0.2745838761329651
5.600000000000007,3345.516845703125,0.281100332736969
5.700000000000006,3325.28857421875,0.2846308946609497
5.800000000000007,3311.34765625,0.28659161925315857
5.9000000000000075,3308.93603515625,0.28520166873931885
6.000000000000007,3312.05908203125,0.28146475553512573
6.100000000000007,3320.187255859375,0.27533257007598877
6.200000000000006,3316.30126953125,0.2711125314235687
6.300000000000008,3417.101806640625,0.24470262229442596
6.4000000000000075,3339.855224609375,0.26038476824760437
6.500000000000007,3341.643798828125,0.258990615606308
6.6000000000000085,3323.607177734375,0.26166191697120667
6.700000000000008,3291.688720703125,0.2669576406478882
6.800000000000008,3247.16845703125,0.27423861622810364
6.9000000000000075,3191.5,0.2833848297595978
7.000000000000007,3135.738037109375,0.29216957092285156
7.1000000000000085,3232.157958984375,0.26723265647888184
7.200000000000008,3150.4794921875,0.2843184769153595
7.300000000000008,3070.929443359375,0.3008086085319519
7.400000000000009,3009.464599609375,0.3130955398082733
7.500000000000009,2968.523681640625,0.31989750266075134
7.6000000000000085,2931.517333984375,0.3254401981830597
7.700000000000008,2915.357421875,0.3249371349811554
7.800000000000008,3041.350830078125,0.29138025641441345
7.900000000000009,3017.7490234375,0.2934170663356781
8.000000000000009,2943.395751953125,0.30734413862228394
8.100000000000009,2940.1552734375,0.30692192912101746
8.20000000000001,2952.522216796875,0.3028351664543152
8.30000000000001,2976.781982421875,0.296005517244339
8.40000000000001,2985.72314453125,0.2922562062740326
8.500000000000009,2981.38671875,0.29140591621398926
8.600000000000009,2967.470458984375,0.29225632548332214
8.70000000000001,2937.5693359375,0.2962031066417694
8.80000000000001,2895.708251953125,0.30272743105888367
